group_id	label	binary_label	subtype	label_type
cea_g_061cbb81dc1072d3ace7	Other	0	Benign	controlled_task_objective
cea_g_54190c9ddb76fb26f05e	Malicious	1	Malicious	controlled_task_objective
cea_g_8be98ddf0046a21caf21	Other	0	Benign	controlled_task_objective
cea_g_fdb09a38d83458d432c9	Other	0	Benign	controlled_task_objective
cea_g_0a99b506a6cd01a5774f	Other	0	Benign	controlled_task_objective
cea_g_9f7885f4b6d72328ee6d	Other	0	Benign	controlled_task_objective
cea_g_932ab21fe8a4738ae7d3	Other	0	Normal	controlled_task_objective
cea_g_26f907d9d5e8909ef247	Other	0	Normal	controlled_task_objective
cea_g_76f4555c75e0a99a623c	Malicious	1	Malicious	controlled_task_objective
cea_g_27a3ddd500e685550ee5	Malicious	1	Malicious	controlled_task_objective
cea_g_ee51ffb9f1ba7b07761f	Malicious	1	Malicious	controlled_task_objective
cea_g_e2ef1ad4a3ff8a59ee73	Other	0	Benign	controlled_task_objective
cea_g_397166bd0569c7f67b46	Other	0	Normal	controlled_task_objective
cea_g_f1f5eca17d60da14de61	Malicious	1	Malicious	controlled_task_objective
cea_g_980e8bb52bc7f523e5c1	Malicious	1	Malicious	controlled_task_objective
cea_g_d4579c119e7d4c7da4cb	Malicious	1	Malicious	controlled_task_objective
cea_g_10eac52b5346158233e5	Other	0	Benign	controlled_task_objective
cea_g_85010e45c6f217a42767	Malicious	1	Malicious	controlled_task_objective
cea_g_7deb158b674e3bca276e	Other	0	Benign	controlled_task_objective
cea_g_1079b747365bf9619abf	Other	0	Benign	controlled_task_objective
cea_g_4a51296c8b4b0c245de5	Other	0	Normal	controlled_task_objective
cea_g_48672f377f186397871e	Malicious	1	Malicious	controlled_task_objective
cea_g_937372a87bd4255832d6	Malicious	1	Malicious	controlled_task_objective
cea_g_cef1cb6ec0e1523f5c19	Malicious	1	Malicious	controlled_task_objective
cea_g_24144a73d9a283dcd415	Other	0	Benign	controlled_task_objective
cea_g_5a5b04eb991b158ff62c	Malicious	1	Malicious	controlled_task_objective
cea_g_ae63a572bd14133c1ade	Malicious	1	Malicious	controlled_task_objective
cea_g_b598774e2f4be70c77e6	Malicious	1	Malicious	controlled_task_objective
cea_g_5eea5237cedf0ec8a3eb	Malicious	1	Malicious	controlled_task_objective
cea_g_e47fc720d0e70576c6ef	Other	0	Normal	controlled_task_objective
cea_g_02f5af600493b9f22d1f	Malicious	1	Malicious	controlled_task_objective
cea_g_c800bf03197e2ae8908c	Malicious	1	Malicious	controlled_task_objective
cea_g_7d9c3298cd744d8c751f	Other	0	Benign	controlled_task_objective
cea_g_00b110b4fe8ec6de84d0	Malicious	1	Malicious	controlled_task_objective
cea_g_545fdae2854a2bad7850	Malicious	1	Malicious	controlled_task_objective
cea_g_352a8b70dec3a9d46ce6	Malicious	1	Malicious	controlled_task_objective
cea_g_2db7c79d599a86195cd7	Other	0	Benign	controlled_task_objective
cea_g_7ad101b853ce9c544808	Malicious	1	Malicious	controlled_task_objective
cea_g_07c1b74645919819186e	Other	0	Normal	controlled_task_objective
cea_g_cdebb65dc6fe1a4445d3	Other	0	Benign	controlled_task_objective
cea_g_31dfdc353718d8b053ca	Other	0	Benign	controlled_task_objective
cea_g_05f0831ae27742f02817	Malicious	1	Malicious	controlled_task_objective
cea_g_ce697a49197a0dcea379	Other	0	Normal	controlled_task_objective
cea_g_7417dbe71cb91d38f736	Malicious	1	Malicious	controlled_task_objective
cea_g_5eaa93b5d92e664c6136	Malicious	1	Malicious	controlled_task_objective
cea_g_dea9d622c72cbab0c78d	Other	0	Normal	controlled_task_objective
cea_g_5ed83bdf3430b247a206	Malicious	1	Malicious	controlled_task_objective
cea_g_93ac9ef6a784cf90cf17	Other	0	Normal	controlled_task_objective
cea_g_aacad97cadde12ccf87a	Malicious	1	Malicious	controlled_task_objective
cea_g_58fa421f84fea05677d2	Malicious	1	Malicious	controlled_task_objective
cea_g_244dccb1e3f153246360	Malicious	1	Malicious	controlled_task_objective
cea_g_f951ac12f5f0fd16dde7	Other	0	Benign	controlled_task_objective
cea_g_364d63f426d7290a791c	Other	0	Benign	controlled_task_objective
cea_g_ef62f4b8bf9e7cb427f3	Other	0	Normal	controlled_task_objective
cea_g_e6071139fbd154e44be5	Other	0	Benign	controlled_task_objective
cea_g_dc60134f1369ac7e92e3	Malicious	1	Malicious	controlled_task_objective
cea_g_7332817e074ecbb7a4ac	Other	0	Benign	controlled_task_objective
cea_g_82b6969f33a2f2b43537	Other	0	Normal	controlled_task_objective
cea_g_7df5a42eef22879f4e08	Other	0	Benign	controlled_task_objective
cea_g_35c12ed588964e1fef32	Other	0	Normal	controlled_task_objective
cea_g_3440526613db52ab5704	Other	0	Normal	controlled_task_objective
cea_g_a6e4549b620b30855d65	Other	0	Normal	controlled_task_objective
cea_g_4b8771b8981c481bc9f7	Malicious	1	Malicious	controlled_task_objective
cea_g_7b633d17753c9ffcab7b	Other	0	Benign	controlled_task_objective
cea_g_21878a92a5dbd470cfba	Other	0	Normal	controlled_task_objective
cea_g_9fcbaa8894de33053816	Other	0	Normal	controlled_task_objective
cea_g_58fbc38aeedd50199803	Malicious	1	Malicious	controlled_task_objective
cea_g_5e3ed98a990b9bbb8df6	Other	0	Normal	controlled_task_objective
cea_g_a01e21da5c3ec8718d13	Malicious	1	Malicious	controlled_task_objective
cea_g_70cd85231c732ec0f090	Other	0	Benign	controlled_task_objective
cea_g_c52ec7f6662d87c2d755	Malicious	1	Malicious	controlled_task_objective
cea_g_ce85bf2b84a3e7a12f63	Other	0	Benign	controlled_task_objective
cea_g_ba3e7945365c37ecdaed	Malicious	1	Malicious	controlled_task_objective
cea_g_1a1f47d84fbe26e6ee2e	Other	0	Benign	controlled_task_objective
cea_g_9cfe097463cbfd4d8bf0	Other	0	Benign	controlled_task_objective
cea_g_32972bbf8055ebbfb89b	Malicious	1	Malicious	controlled_task_objective
cea_g_df70b2b0f8480dcf67d3	Malicious	1	Malicious	controlled_task_objective
cea_g_ebb8f718eb84d57564d9	Other	0	Benign	controlled_task_objective
cea_g_cb9ff49b407200a80366	Malicious	1	Malicious	controlled_task_objective
cea_g_f0ed1d1d16d9f8a6c74e	Malicious	1	Malicious	controlled_task_objective
cea_g_54fc36a9eeeee4c21153	Malicious	1	Malicious	controlled_task_objective
cea_g_82301e2bc788f57d668b	Other	0	Normal	controlled_task_objective
cea_g_acce322bc3c7a831dd69	Malicious	1	Malicious	controlled_task_objective
cea_g_bc583b7a1f183988ad43	Malicious	1	Malicious	controlled_task_objective
cea_g_298cadceb2a007eaf257	Malicious	1	Malicious	controlled_task_objective
cea_g_0c56cd93f5d4625b0f74	Malicious	1	Malicious	controlled_task_objective
cea_g_cfdac419aeb1431c5e11	Malicious	1	Malicious	controlled_task_objective
cea_g_a1abdb3d7ed5342f567b	Other	0	Normal	controlled_task_objective
cea_g_c4ec022f4835c7c2ae26	Other	0	Benign	controlled_task_objective
cea_g_0c4cf8c93447d511687e	Other	0	Benign	controlled_task_objective
cea_g_f3d3c832953205de2b2d	Other	0	Benign	controlled_task_objective
cea_g_0a4835bbba4e1ba78e3e	Other	0	Normal	controlled_task_objective
cea_g_200ecb372153f7628e95	Malicious	1	Malicious	controlled_task_objective
cea_g_8efaefda45ffb6819669	Malicious	1	Malicious	controlled_task_objective
cea_g_48b4e3c9e94a626b78a8	Malicious	1	Malicious	controlled_task_objective
cea_g_c9817ffc7725cc4171e7	Malicious	1	Malicious	controlled_task_objective
cea_g_905165e897118f881a8d	Other	0	Benign	controlled_task_objective
cea_g_6eaed239954770ff8979	Malicious	1	Malicious	controlled_task_objective
cea_g_c23e67ca2dd9f4a970c1	Other	0	Normal	controlled_task_objective
cea_g_c568eef018faded120c5	Other	0	Normal	controlled_task_objective
cea_g_084f611148b0d41addcb	Other	0	Normal	controlled_task_objective
cea_g_25332a7cb7c8c445d0da	Malicious	1	Malicious	controlled_task_objective
cea_g_11f6ec2bc3b6ba7f783e	Other	0	Normal	controlled_task_objective
cea_g_ab6201336e726c0a66c4	Malicious	1	Malicious	controlled_task_objective
cea_g_7f98f6e6a24c21bdf059	Other	0	Benign	controlled_task_objective
cea_g_4a066120ebb38e9c4a33	Malicious	1	Malicious	controlled_task_objective
cea_g_c025105b490c22296023	Malicious	1	Malicious	controlled_task_objective
cea_g_50d737051a185bc131ba	Other	0	Normal	controlled_task_objective
cea_g_63393b273d505596cc66	Malicious	1	Malicious	controlled_task_objective
cea_g_a4e91dc39aba8f781581	Malicious	1	Malicious	controlled_task_objective
cea_g_d1b48f9d6d2572f0d76d	Malicious	1	Malicious	controlled_task_objective
cea_g_58f2e476da2d667a8cf1	Malicious	1	Malicious	controlled_task_objective
cea_g_d758e3c08ac45ecb22a0	Malicious	1	Malicious	controlled_task_objective
cea_g_a08beb591ff9f99e2adb	Malicious	1	Malicious	controlled_task_objective
cea_g_cf728a1098dc778fccf6	Other	0	Benign	controlled_task_objective
cea_g_c85d2c38f75d765f8c05	Other	0	Normal	controlled_task_objective
cea_g_d374722aadcb92ef103c	Other	0	Normal	controlled_task_objective
cea_g_7889a4fdd77324e818e7	Other	0	Benign	controlled_task_objective
cea_g_aa4587d68fd9f5a74672	Other	0	Benign	controlled_task_objective
cea_g_37ebce99caa46dde6114	Malicious	1	Malicious	controlled_task_objective
cea_g_ffd49deead293e74d043	Other	0	Normal	controlled_task_objective
cea_g_5edd077ffeff39bed218	Other	0	Benign	controlled_task_objective
cea_g_0a0754770ab1e24a739d	Malicious	1	Malicious	controlled_task_objective
cea_g_60f8a139f5374d29a814	Other	0	Normal	controlled_task_objective
cea_g_18253d2bb45d8122a17d	Malicious	1	Malicious	controlled_task_objective
cea_g_c1c681362d30c909e8b1	Other	0	Normal	controlled_task_objective
cea_g_fd8d4fedf37106656086	Other	0	Normal	controlled_task_objective
cea_g_a0056274d88b15882c53	Malicious	1	Malicious	controlled_task_objective
cea_g_2460d182d94365335deb	Malicious	1	Malicious	controlled_task_objective
cea_g_4cd06fa88f5b3f1ecf14	Malicious	1	Malicious	controlled_task_objective
cea_g_c915463f973b4473b1a3	Other	0	Benign	controlled_task_objective
cea_g_eeb98aa17cda5468f586	Malicious	1	Malicious	controlled_task_objective
cea_g_89d635879ee484751045	Malicious	1	Malicious	controlled_task_objective
cea_g_be39ea57116511a24968	Other	0	Normal	controlled_task_objective
cea_g_5eb6e22c0e0f1933b7d5	Other	0	Normal	controlled_task_objective
cea_g_a8bd6c859ce3f7aade99	Other	0	Benign	controlled_task_objective
cea_g_b873132ec48488d16884	Malicious	1	Malicious	controlled_task_objective
cea_g_5be815f0dedc6b4c37df	Other	0	Normal	controlled_task_objective
cea_g_13735ad893836ee345ec	Other	0	Benign	controlled_task_objective
cea_g_e6c1d7d2eae6bfd86af0	Malicious	1	Malicious	controlled_task_objective
cea_g_956b322a1fac98b0cd0c	Malicious	1	Malicious	controlled_task_objective
cea_g_f6f7e7cf0f289bb1ddba	Other	0	Benign	controlled_task_objective
cea_g_59c627dde79161af609b	Other	0	Benign	controlled_task_objective
cea_g_f06b20c074f88791d19a	Other	0	Benign	controlled_task_objective
cea_g_e22162a34873581e3b7c	Malicious	1	Malicious	controlled_task_objective
cea_g_6337c199ae7acfd17d28	Malicious	1	Malicious	controlled_task_objective
cea_g_95f7eb2f83040eb5a63d	Other	0	Normal	controlled_task_objective
cea_g_ea38a7b534efb089307d	Malicious	1	Malicious	controlled_task_objective
cea_g_6f9565150cda16d86028	Other	0	Benign	controlled_task_objective
cea_g_dc904f92efec131d7a0a	Malicious	1	Malicious	controlled_task_objective
cea_g_6dff2dd38fe92d1e2b21	Malicious	1	Malicious	controlled_task_objective
cea_g_7c82661dea9bf5b24d9a	Other	0	Normal	controlled_task_objective
cea_g_3e129b8f5f2de0a1a0ed	Other	0	Normal	controlled_task_objective
cea_g_5cc272a0dc7d46ffbc34	Other	0	Normal	controlled_task_objective
cea_g_7b08fad043667b114cd8	Malicious	1	Malicious	controlled_task_objective
cea_g_0b5b28b411172bfbde5a	Other	0	Benign	controlled_task_objective
cea_g_4f8e02726bb90329bc2d	Other	0	Benign	controlled_task_objective
cea_g_577b6fdc6815b66902d9	Malicious	1	Malicious	controlled_task_objective
cea_g_9ed03f8553f30e850b58	Other	0	Benign	controlled_task_objective
cea_g_d1d9f4e0e4a9234dc294	Malicious	1	Malicious	controlled_task_objective
cea_g_a3df8511e0fd137225e9	Other	0	Normal	controlled_task_objective
cea_g_391438e74c661377c51e	Other	0	Normal	controlled_task_objective
cea_g_d207f67c22188c68fa2f	Malicious	1	Malicious	controlled_task_objective
cea_g_0fa008369e3e6d86591c	Malicious	1	Malicious	controlled_task_objective
cea_g_7b1fab5b7b03c1fe69a9	Malicious	1	Malicious	controlled_task_objective
cea_g_68aa86cc14767dfef6c3	Other	0	Normal	controlled_task_objective
cea_g_90d1579eea7916010d72	Other	0	Benign	controlled_task_objective
cea_g_2786dfe19fa91a87ab23	Other	0	Normal	controlled_task_objective
cea_g_6d8eb2115f68fc69ad60	Other	0	Benign	controlled_task_objective
cea_g_2ee9660febc242a8ecc3	Malicious	1	Malicious	controlled_task_objective
cea_g_0dab467984bec0937cb2	Other	0	Normal	controlled_task_objective
cea_g_0a8552dc6856034e4261	Other	0	Normal	controlled_task_objective
cea_g_b018399f04232c4e8711	Malicious	1	Malicious	controlled_task_objective
cea_g_dd79d79f8e1fd7fe3b8c	Other	0	Benign	controlled_task_objective
cea_g_f49ebe3a953beed428b5	Other	0	Normal	controlled_task_objective
cea_g_d832ba6a1a73dd601f94	Malicious	1	Malicious	controlled_task_objective
cea_g_991f8fad21292fa95bb4	Malicious	1	Malicious	controlled_task_objective
cea_g_323c69d976439df912d0	Other	0	Benign	controlled_task_objective
cea_g_865dfcc0ac158f521644	Other	0	Benign	controlled_task_objective
cea_g_bcf59c5121e5600e4019	Malicious	1	Malicious	controlled_task_objective
cea_g_e9c36b53d7aa5f642fa9	Other	0	Benign	controlled_task_objective
cea_g_aa4b991673cc8704a380	Malicious	1	Malicious	controlled_task_objective
cea_g_db6610d202fdef87d984	Other	0	Normal	controlled_task_objective
cea_g_7e51e5d972f13de6763c	Malicious	1	Malicious	controlled_task_objective
cea_g_adff470e538927c05702	Malicious	1	Malicious	controlled_task_objective
cea_g_c97a1dc20059ca7e43de	Other	0	Normal	controlled_task_objective
cea_g_982044f7ab107dcaadaa	Other	0	Benign	controlled_task_objective
cea_g_2d72877289810b6e0111	Other	0	Benign	controlled_task_objective
cea_g_eec52bd583696c36fc81	Malicious	1	Malicious	controlled_task_objective
cea_g_f776ae7d1db0d3cfd690	Other	0	Benign	controlled_task_objective
cea_g_abc512dc4522dce96cc2	Other	0	Benign	controlled_task_objective
cea_g_204c0b281340d6c4d2af	Malicious	1	Malicious	controlled_task_objective
cea_g_490b70caa0b0472590e2	Malicious	1	Malicious	controlled_task_objective
cea_g_24427c8121f841cb5e37	Other	0	Benign	controlled_task_objective
cea_g_d723f13f5b158fa70499	Other	0	Benign	controlled_task_objective
cea_g_fe23c8a26c15c1098358	Other	0	Normal	controlled_task_objective
cea_g_e77b4b192b8a8b67580e	Other	0	Benign	controlled_task_objective
cea_g_9f28bfde153fac619a6d	Malicious	1	Malicious	controlled_task_objective
cea_g_689019fedd0677e164bc	Other	0	Benign	controlled_task_objective
cea_g_8b83aa5ca94aef4e4341	Malicious	1	Malicious	controlled_task_objective
cea_g_cc2b6d966588969d4ab9	Other	0	Normal	controlled_task_objective
cea_g_c9375ce25e7f70b4c73f	Other	0	Benign	controlled_task_objective
cea_g_bf73206d0d7a2373b331	Other	0	Benign	controlled_task_objective
cea_g_17958996f58b19573280	Other	0	Benign	controlled_task_objective
cea_g_2a245690845d585db53a	Malicious	1	Malicious	controlled_task_objective
cea_g_555bd15fc91baee0be08	Other	0	Normal	controlled_task_objective
cea_g_579eed8f1157f73ef1a4	Malicious	1	Malicious	controlled_task_objective
cea_g_602315761f4aabbbe008	Malicious	1	Malicious	controlled_task_objective
cea_g_d655f38f25a90040a721	Malicious	1	Malicious	controlled_task_objective
cea_g_4feae138e768a7ac7804	Malicious	1	Malicious	controlled_task_objective
cea_g_ba76c216f825231982ad	Malicious	1	Malicious	controlled_task_objective
cea_g_11e8cd525ced23e3992c	Malicious	1	Malicious	controlled_task_objective
cea_g_875ae250d23412e858b7	Other	0	Normal	controlled_task_objective
cea_g_688dab6fa1d6b7559609	Other	0	Benign	controlled_task_objective
cea_g_1a77f1c0493004a5c87b	Other	0	Benign	controlled_task_objective
cea_g_4cd3d5efe7e24f9a831c	Malicious	1	Malicious	controlled_task_objective
cea_g_23a0223979c1b3118d7b	Other	0	Normal	controlled_task_objective
cea_g_fc754449abf0874b71f3	Other	0	Benign	controlled_task_objective
cea_g_37766451c7f0d9c71cfa	Other	0	Normal	controlled_task_objective
cea_g_45d623003863490fd69f	Other	0	Benign	controlled_task_objective
cea_g_8b263a47cd76acb68342	Other	0	Benign	controlled_task_objective
cea_g_051b5a61d8c7fd2c73aa	Other	0	Normal	controlled_task_objective
cea_g_d45797150d7e44e424e1	Malicious	1	Malicious	controlled_task_objective
cea_g_bf99189a73497d9be87b	Other	0	Benign	controlled_task_objective
cea_g_6f0e1115b52c10116387	Malicious	1	Malicious	controlled_task_objective
cea_g_3c59d65b6e3f9d7080d8	Other	0	Normal	controlled_task_objective
cea_g_fac802270e62a576761a	Other	0	Benign	controlled_task_objective
cea_g_02d56d0b3b70afcf3813	Malicious	1	Malicious	controlled_task_objective
cea_g_8f6b3908a245cb5edb11	Malicious	1	Malicious	controlled_task_objective
cea_g_006b7026494feedf06db	Malicious	1	Malicious	controlled_task_objective
cea_g_91cb29d1288c10869f8a	Other	0	Normal	controlled_task_objective
cea_g_9af7b0527dd6d4840e01	Malicious	1	Malicious	controlled_task_objective
cea_g_edd5d36240d29bccdd49	Malicious	1	Malicious	controlled_task_objective
cea_g_2a40bebbf6c1b2d0b2eb	Other	0	Benign	controlled_task_objective
cea_g_22b1ccf441ca697b718f	Malicious	1	Malicious	controlled_task_objective
cea_g_9ac398b422ff98087920	Other	0	Normal	controlled_task_objective
cea_g_438dfe59838194a21dee	Other	0	Normal	controlled_task_objective
cea_g_15c9c663005c5aa56da5	Malicious	1	Malicious	controlled_task_objective
cea_g_99eca46eb120f7e71ac9	Other	0	Normal	controlled_task_objective
cea_g_4c0572ee5d01be83aef5	Malicious	1	Malicious	controlled_task_objective
cea_g_e2d22dec71b6ab4e7679	Other	0	Benign	controlled_task_objective
cea_g_3d28bb3a54bb0fb04fe0	Malicious	1	Malicious	controlled_task_objective
cea_g_648a5bef81f6cab3c2f1	Other	0	Benign	controlled_task_objective
cea_g_8399f7bc357c130459fb	Malicious	1	Malicious	controlled_task_objective
cea_g_30ff7b08ed8368c9b2b8	Other	0	Benign	controlled_task_objective
cea_g_6f881d6e1f3369dedf84	Malicious	1	Malicious	controlled_task_objective
cea_g_6bd1b42d63f01481132d	Malicious	1	Malicious	controlled_task_objective
cea_g_a1dcf93cc2f1d7c0ef4d	Other	0	Normal	controlled_task_objective
cea_g_e50e1129be50505091cc	Other	0	Benign	controlled_task_objective
cea_g_ea802e07f12080f62d47	Malicious	1	Malicious	controlled_task_objective
cea_g_f3214be8a7afac3364f8	Other	0	Normal	controlled_task_objective
cea_g_05fad6634637c1704464	Malicious	1	Malicious	controlled_task_objective
cea_g_6a4d2cce02c267245678	Malicious	1	Malicious	controlled_task_objective
cea_g_5e7a3fd1343cc17a76f6	Other	0	Normal	controlled_task_objective
cea_g_fb0f7220a9facc065f0f	Other	0	Benign	controlled_task_objective
cea_g_eee53aad13e14f836214	Malicious	1	Malicious	controlled_task_objective
cea_g_60cc6940b7e3ac8fcbe8	Other	0	Benign	controlled_task_objective
cea_g_d08b7eea8beb04dcb324	Malicious	1	Malicious	controlled_task_objective
cea_g_37dc959e0ec0c567bced	Other	0	Normal	controlled_task_objective
cea_g_1431604affe62506de09	Other	0	Benign	controlled_task_objective
cea_g_103c8dfc9728b0ae88a5	Other	0	Benign	controlled_task_objective
cea_g_5a79572cbd218656b0de	Malicious	1	Malicious	controlled_task_objective
cea_g_f989796ef433caf517cc	Malicious	1	Malicious	controlled_task_objective
cea_g_6cca735f093ff3438da1	Malicious	1	Malicious	controlled_task_objective
cea_g_cdbc24d041b49bf20bb8	Malicious	1	Malicious	controlled_task_objective
cea_g_bf68716f347c7aae46f9	Other	0	Normal	controlled_task_objective
cea_g_6afba32ec81d9e3103a6	Malicious	1	Malicious	controlled_task_objective
cea_g_23864ba0a0a9a7fbb47f	Other	0	Benign	controlled_task_objective
cea_g_3987da7ada39f7a8452a	Other	0	Normal	controlled_task_objective
cea_g_6a6e088c514ee09b7b3d	Other	0	Benign	controlled_task_objective
cea_g_f4fd191c169b14a1fe39	Malicious	1	Malicious	controlled_task_objective
cea_g_d7cd4a07e9233611f49f	Other	0	Benign	controlled_task_objective
cea_g_87638ca0cb3733abae42	Malicious	1	Malicious	controlled_task_objective
cea_g_7dcd7e94cbd3b5d2ecff	Other	0	Benign	controlled_task_objective
cea_g_daa3df8f7abe492bb7e1	Malicious	1	Malicious	controlled_task_objective
cea_g_deb8e7e8e01bfa053d09	Malicious	1	Malicious	controlled_task_objective
cea_g_c647d67ee983b17fbfed	Malicious	1	Malicious	controlled_task_objective
cea_g_b0d5fba1ea9a64496bc0	Other	0	Benign	controlled_task_objective
cea_g_11eb755c076e574d2c09	Malicious	1	Malicious	controlled_task_objective
cea_g_6957a9da067c9581a001	Other	0	Benign	controlled_task_objective
cea_g_fdd314b757b88aa3a15a	Malicious	1	Malicious	controlled_task_objective
cea_g_9fe4fe26e8884ae54758	Other	0	Benign	controlled_task_objective
cea_g_44a6d5a698f930cb7b4f	Other	0	Benign	controlled_task_objective
cea_g_526c0e997cc03ea9590a	Other	0	Benign	controlled_task_objective
cea_g_7091def84983dde57949	Other	0	Benign	controlled_task_objective
cea_g_6c2728a6424fdcc29979	Malicious	1	Malicious	controlled_task_objective
cea_g_31eb040ee501318d3f18	Other	0	Benign	controlled_task_objective
cea_g_3bb3cf2bb8ddcb6202f1	Malicious	1	Malicious	controlled_task_objective
cea_g_27e19a9603b731ca9444	Malicious	1	Malicious	controlled_task_objective
cea_g_1baa4f1dcb50602ce9a5	Malicious	1	Malicious	controlled_task_objective
cea_g_6ffa2257d48238342703	Malicious	1	Malicious	controlled_task_objective
cea_g_fc151ed405f46197ce4a	Malicious	1	Malicious	controlled_task_objective
cea_g_8608868592dbd77296cb	Other	0	Normal	controlled_task_objective
cea_g_9bd8c56223edee24e5db	Other	0	Benign	controlled_task_objective
cea_g_36cbb296cb78a3fb6c9c	Malicious	1	Malicious	controlled_task_objective
cea_g_c87fbf1657b3dec9898a	Malicious	1	Malicious	controlled_task_objective
cea_g_d9c864ace3ec8cc4a7f6	Other	0	Benign	controlled_task_objective
cea_g_ee393c412eb2ef1a4d29	Other	0	Normal	controlled_task_objective
cea_g_bb0fb3d1e44c8c4de7d0	Malicious	1	Malicious	controlled_task_objective
cea_g_0154760a985df77c933a	Malicious	1	Malicious	controlled_task_objective
cea_g_4a665e51a7b215189424	Malicious	1	Malicious	controlled_task_objective
cea_g_eabb17408fef7a688001	Malicious	1	Malicious	controlled_task_objective
cea_g_9494b18c2d79e819d7d1	Malicious	1	Malicious	controlled_task_objective
cea_g_01ce9facfb2a4ac9a5a3	Other	0	Normal	controlled_task_objective
cea_g_96b9706aaadaa9857cd4	Malicious	1	Malicious	controlled_task_objective
cea_g_363330fa78db5afcf6b4	Other	0	Normal	controlled_task_objective
cea_g_550cf62fb103bb47df35	Other	0	Benign	controlled_task_objective
cea_g_1210feeaa994f856d79f	Malicious	1	Malicious	controlled_task_objective
cea_g_2a0ab94805b0199fc79e	Other	0	Normal	controlled_task_objective
cea_g_1aa8e77c4d7ba1d38c41	Other	0	Benign	controlled_task_objective
cea_g_5e2e37e98afd05edb400	Other	0	Normal	controlled_task_objective
cea_g_36fd11e9ea2768113815	Malicious	1	Malicious	controlled_task_objective
cea_g_5a0901536b940c99a432	Other	0	Normal	controlled_task_objective
cea_g_b93e7d5bb34ef3dedea2	Malicious	1	Malicious	controlled_task_objective
cea_g_c31b2dc921b4bf908701	Malicious	1	Malicious	controlled_task_objective
cea_g_7f8516c08211614b68b9	Other	0	Benign	controlled_task_objective
cea_g_304e4ed946a90a8699e9	Malicious	1	Malicious	controlled_task_objective
cea_g_231df1916d33e4e3f614	Other	0	Normal	controlled_task_objective
cea_g_7d4a7c01d845ab0b43f8	Other	0	Normal	controlled_task_objective
cea_g_0e411c8dba4cd110b23f	Other	0	Benign	controlled_task_objective
cea_g_21022e1108a6e7c250f7	Malicious	1	Malicious	controlled_task_objective
cea_g_94ce36e975f7623aaa84	Other	0	Benign	controlled_task_objective
cea_g_c630af126f7f1318d1ff	Malicious	1	Malicious	controlled_task_objective
cea_g_b2aa5f97c966344ba7f5	Malicious	1	Malicious	controlled_task_objective
cea_g_be3f1922564d4771afa0	Other	0	Normal	controlled_task_objective
cea_g_0c771ee70c2c6b432221	Malicious	1	Malicious	controlled_task_objective
cea_g_77216fe8be1d504c4a9f	Malicious	1	Malicious	controlled_task_objective
cea_g_eb80c8387910265bdd30	Other	0	Benign	controlled_task_objective
cea_g_07073336fe7f16f3206a	Malicious	1	Malicious	controlled_task_objective
cea_g_c226ab8852480158e55f	Other	0	Benign	controlled_task_objective
cea_g_0b6ea7539932e8042bc4	Other	0	Normal	controlled_task_objective
cea_g_40a95fb928d4bb4b9830	Malicious	1	Malicious	controlled_task_objective
cea_g_bf969396a7ac0d30065f	Other	0	Benign	controlled_task_objective
cea_g_e7e2513e64c39e13a876	Malicious	1	Malicious	controlled_task_objective
cea_g_35a4715213e333dfff2f	Other	0	Normal	controlled_task_objective
cea_g_0deb3d1efd542614e98c	Other	0	Normal	controlled_task_objective
cea_g_7c1fe57d307c0dc15345	Malicious	1	Malicious	controlled_task_objective
cea_g_6b9c9033041b4cd53c9f	Malicious	1	Malicious	controlled_task_objective
cea_g_95072690f1f6b6f1bd46	Other	0	Normal	controlled_task_objective
cea_g_1bfb08737bd9ca797a83	Other	0	Normal	controlled_task_objective
cea_g_3427a5b87f88fcad29c8	Other	0	Normal	controlled_task_objective
cea_g_7814e61985108cda2b5a	Malicious	1	Malicious	controlled_task_objective
cea_g_958389bc998aa1a89102	Malicious	1	Malicious	controlled_task_objective
cea_g_e0db87ecf41a99e57946	Other	0	Normal	controlled_task_objective
cea_g_2bc9cb8cd5edfeb19092	Other	0	Normal	controlled_task_objective
cea_g_3cb8f1ae1040486cc06c	Malicious	1	Malicious	controlled_task_objective
cea_g_1562f70db41ad3dac469	Other	0	Benign	controlled_task_objective
cea_g_056eb35ed76002a88476	Malicious	1	Malicious	controlled_task_objective
cea_g_c142cb3c468c7807afce	Malicious	1	Malicious	controlled_task_objective
cea_g_86021253f346885f717a	Other	0	Normal	controlled_task_objective
cea_g_712a2bc5ec67ad05f277	Other	0	Benign	controlled_task_objective
cea_g_df12073423d605654ec7	Malicious	1	Malicious	controlled_task_objective
cea_g_e8a0ae3f07fa6226d07f	Malicious	1	Malicious	controlled_task_objective
cea_g_22515d9d54171ad3143b	Other	0	Benign	controlled_task_objective
cea_g_90eb4ffd9f1bce949a6d	Malicious	1	Malicious	controlled_task_objective
cea_g_a91920c294d3911dbf01	Malicious	1	Malicious	controlled_task_objective
cea_g_7351c0028c73cd2d0256	Malicious	1	Malicious	controlled_task_objective
cea_g_1b662b2ea54ca9c37fcc	Other	0	Normal	controlled_task_objective
cea_g_15feec7da92cee827b2c	Other	0	Benign	controlled_task_objective
cea_g_74d574e28b2b4690a9f8	Other	0	Normal	controlled_task_objective
cea_g_2e2d60588fe1a1ce4291	Other	0	Benign	controlled_task_objective
